id_caja,id_producto,peso,descripcion
1,3334,6.3,Fragil
4,3373,2.0,Sin descripcion
2,1770,8.0,Sin descripcion
1,2892,9.6,Fragil
1,2628,8.9,Sin descripcion
1,2968,6.2,Fragil
4,1132,5.0,Fragil
3,1370,5.2,Fragil
3,1957,10.2,Fragil
4,961,6.0,Fragil
4,365,2.1,Sin descripcion
2,911,5.2,Sin descripcion
2,1870,10.5,Fragil
3,2060,10.1,Fragil
3,798,4.8,Sin descripcion
1,2723,1.0,Sin descripcion
1,1413,5.6,Sin descripcion
1,1066,6.0,Fragil
3,635,9.0,Fragil
1,988,10.7,Fragil
3,3074,8.2,Fragil
1,1110,1.5,Sin descripcion
1,1560,7.9,Fragil
2,3367,2.0,Sin descripcion
2,2151,8.8,Sin descripcion
3,2216,9.2,Fragil
3,3545,5.1,Fragil
2,19,4.8,Sin descripcion
3,691,9.7,Sin descripcion
1,3701,7.8,Sin descripcion
1,3552,10.5,Fragil
1,1950,7.8,Fragil
1,159,3.9,Sin descripcion
1,2709,10.4,Sin descripcion
3,2841,6.8,Sin descripcion
3,1847,9.3,Sin descripcion
2,98,10.8,Sin descripcion
1,452,6.1,Sin descripcion
2,3111,1.7,Sin descripcion
2,3284,4.0,Fragil
2,2361,7.6,Sin descripcion
1,622,1.8,Sin descripcion
1,807,6.5,Fragil
1,2467,10.9,Sin descripcion
4,3324,7.1,Fragil
2,2581,10.9,Fragil
2,3484,2.2,Fragil
1,1403,5.9,Sin descripcion
2,2747,9.6,Fragil
1,2865,9.4,Fragil
1,1691,1.4,Sin descripcion
4,2490,1.0,Sin descripcion
4,0,4.7,Sin descripcion
2,2042,7.1,Fragil
2,1818,10.0,Sin descripcion
1,3660,2.2,Fragil
2,3086,2.2,Sin descripcion
2,1617,2.0,Fragil
2,617,5.6,Sin descripcion
2,999,9.8,Fragil
1,1873,6.5,Sin descripcion
1,2185,5.5,Sin descripcion
1,3096,8.7,Fragil
1,1564,2.0,Sin descripcion
2,61,7.4,Fragil
3,72,4.8,Sin descripcion
1,2261,6.3,Sin descripcion
2,383,3.8,Sin descripcion
1,1287,2.4,Fragil
2,442,1.8,Fragil
2,3115,5.1,Sin descripcion
2,466,8.2,Fragil
1,1395,9.1,Fragil
1,396,7.2,Sin descripcion
1,2190,9.4,Sin descripcion
2,1377,2.1,Fragil
1,1009,5.2,Fragil
2,3390,1.7,Fragil
1,344,1.6,Sin descripcion
3,1323,6.8,Sin descripcion
2,2847,8.8,Fragil
3,403,1.1,Sin descripcion
2,1653,1.1,Fragil
1,561,1.6,Fragil
2,979,5.4,Fragil
3,3310,7.2,Fragil
3,1169,5.0,Fragil
1,1148,1.5,Sin descripcion
3,2803,6.0,Fragil
1,3473,8.9,Sin descripcion
2,3178,4.7,Fragil
1,2148,6.2,Sin descripcion
1,1639,6.8,Sin descripcion
2,2352,5.0,Fragil
2,2107,2.6,Fragil
1,1464,10.9,Fragil
3,426,7.4,Fragil
4,1844,3.0,Sin descripcion
4,1014,4.1,Sin descripcion
3,1242,10.2,Sin descripcion
2,2052,8.0,Fragil
2,2037,2.6,Sin descripcion
3,1831,3.2,Sin descripcion
2,159,1.4,Sin descripcion
2,798,8.2,Sin descripcion
1,1199,9.2,Fragil
1,2488,10.0,Fragil
2,3395,3.7,Fragil
4,3402,8.8,Sin descripcion
2,3125,7.4,Sin descripcion
1,1646,6.2,Sin descripcion
1,950,7.5,Fragil
2,2614,10.7,Sin descripcion
2,2475,10.2,Fragil
1,2769,10.6,Sin descripcion
1,111,2.1,Sin descripcion
2,3396,7.9,Fragil
3,599,5.0,Sin descripcion
2,103,6.7,Sin descripcion
2,1296,6.5,Fragil
1,3086,1.6,Sin descripcion
1,2267,1.4,Sin descripcion
2,2723,2.1,Sin descripcion
4,66,9.4,Fragil
2,2030,10.9,Sin descripcion
3,3461,8.7,Fragil
2,1119,1.6,Fragil
1,190,8.1,Fragil
4,522,7.8,Sin descripcion
1,786,2.4,Sin descripcion
4,2566,9.5,Fragil
4,3157,8.2,Sin descripcion
1,2028,10.8,Sin descripcion
2,1238,10.8,Sin descripcion
2,3083,10.7,Fragil
3,2854,4.9,Fragil
1,3164,4.8,Fragil
2,2818,2.5,Fragil
3,2146,5.6,Fragil
3,1017,1.3,Sin descripcion
2,3107,9.1,Fragil
2,2584,3.9,Fragil
1,1314,6.5,Fragil
1,2365,3.8,Sin descripcion
3,1916,3.5,Fragil
4,2389,3.2,Sin descripcion
3,3025,7.5,Fragil
2,413,3.7,Sin descripcion
1,1131,10.6,Fragil
4,708,5.2,Fragil
1,187,5.6,Sin descripcion
1,426,3.5,Sin descripcion
3,3351,10.6,Sin descripcion
2,3265,3.1,Fragil
2,1665,7.6,Sin descripcion
3,1439,9.0,Sin descripcion
2,2190,5.1,Sin descripcion
2,1042,1.2,Sin descripcion
2,3029,9.6,Sin descripcion
2,949,1.8,Fragil
4,2095,3.7,Sin descripcion
3,1021,8.8,Fragil
3,2053,5.7,Sin descripcion
3,1884,10.0,Sin descripcion
3,2397,6.4,Sin descripcion
3,2070,6.1,Fragil
1,842,3.5,Sin descripcion
1,1909,4.8,Fragil
2,3647,9.7,Sin descripcion
2,1425,4.5,Fragil
2,570,8.8,Fragil
1,2152,7.6,Sin descripcion
1,803,10.1,Sin descripcion
1,3623,6.5,Fragil
1,3599,5.7,Sin descripcion
3,1686,10.6,Sin descripcion
3,1953,9.6,Sin descripcion
1,2303,7.2,Fragil
1,1138,7.2,Fragil
4,2494,5.5,Sin descripcion
2,1422,1.0,Fragil
2,1523,5.0,Fragil
3,2465,2.1,Fragil
1,2942,10.4,Sin descripcion
2,1489,8.3,Sin descripcion
2,2252,10.2,Sin descripcion
4,3115,8.1,Sin descripcion
3,2470,6.5,Fragil
1,1022,1.0,Sin descripcion
3,3293,5.0,Fragil
2,3646,3.9,Fragil
2,3681,1.2,Fragil
1,2562,5.4,Sin descripcion
2,2613,10.8,Fragil
1,619,10.8,Fragil
2,1654,9.6,Fragil
1,2322,5.9,Fragil
2,1732,5.0,Sin descripcion
1,3465,1.7,Fragil
1,1303,8.0,Fragil
3,3103,6.5,Sin descripcion
3,3085,2.3,Sin descripcion
2,956,10.3,Fragil
4,93,4.1,Fragil
2,1310,8.4,Sin descripcion
2,3670,7.0,Sin descripcion
1,1824,1.6,Sin descripcion
1,1005,1.4,Sin descripcion
1,817,3.4,Fragil
3,466,10.7,Sin descripcion
1,1679,4.9,Fragil
4,562,2.3,Fragil
3,43,5.6,Fragil
2,1366,10.4,Sin descripcion
3,834,4.8,Fragil
1,3344,10.0,Sin descripcion
3,759,10.5,Sin descripcion
1,3129,1.7,Fragil
2,1578,4.6,Sin descripcion
2,1109,4.6,Sin descripcion
2,1794,10.1,Sin descripcion
1,1237,10.4,Sin descripcion
1,3689,8.9,Fragil
3,1922,7.7,Sin descripcion
1,2207,6.7,Fragil
1,1489,10.5,Fragil
3,3557,4.3,Sin descripcion
1,2386,10.6,Fragil
2,1756,7.6,Sin descripcion
2,2620,10.2,Fragil
2,3214,10.4,Sin descripcion
1,717,1.7,Fragil
1,29,8.4,Fragil
1,2292,1.0,Fragil
2,1029,10.4,Fragil
3,1583,9.5,Sin descripcion
3,1279,9.0,Sin descripcion
1,1537,5.6,Fragil
1,1861,10.4,Fragil
2,1038,4.4,Fragil
3,3031,5.8,Fragil
2,204,3.4,Fragil
3,1369,4.6,Sin descripcion
1,125,8.0,Sin descripcion
2,1811,8.7,Sin descripcion
1,3387,7.1,Sin descripcion
2,756,3.2,Sin descripcion
2,3543,9.4,Fragil
1,3016,9.9,Fragil
1,2021,7.3,Fragil
4,584,9.3,Fragil
1,2236,4.4,Sin descripcion
4,767,1.6,Fragil
1,237,7.5,Sin descripcion
3,1416,9.3,Fragil
1,2796,7.1,Sin descripcion
2,1534,5.9,Fragil
2,2849,3.9,Sin descripcion
1,1019,8.4,Fragil
3,3662,10.7,Fragil
3,3217,4.5,Sin descripcion
2,2780,6.6,Fragil
3,3030,2.8,Fragil
3,1516,9.1,Sin descripcion
1,2856,5.1,Sin descripcion
2,993,7.0,Sin descripcion
2,2546,8.9,Sin descripcion
2,247,1.4,Fragil
2,2419,1.2,Fragil
2,3330,7.7,Sin descripcion
1,490,3.3,Sin descripcion
3,2984,3.6,Sin descripcion
2,231,8.0,Sin descripcion
1,1727,3.6,Fragil
1,3504,3.0,Fragil
2,1252,5.5,Sin descripcion
3,719,7.7,Fragil
3,2454,4.5,Fragil
1,390,3.5,Sin descripcion
2,2308,4.9,Fragil
4,3509,2.4,Sin descripcion
3,35,7.3,Sin descripcion
2,1001,10.7,Sin descripcion
4,1600,4.2,Sin descripcion
3,2172,3.3,Sin descripcion
1,1526,2.5,Sin descripcion
1,231,4.7,Fragil
3,3368,10.6,Fragil
3,3647,6.1,Sin descripcion
3,2591,10.3,Sin descripcion
1,3405,1.4,Fragil
1,524,2.7,Sin descripcion
1,3311,8.4,Fragil
1,3269,2.5,Sin descripcion
1,2519,6.4,Fragil
4,1739,6.1,Sin descripcion
2,3095,8.4,Fragil
3,308,9.3,Sin descripcion
1,940,9.2,Sin descripcion
1,2685,10.2,Fragil
1,1830,10.8,Fragil
3,3270,6.8,Sin descripcion
1,1267,7.6,Fragil
3,1342,8.9,Fragil
4,2976,9.1,Sin descripcion
1,881,2.3,Fragil
3,1422,7.1,Fragil
2,639,7.9,Sin descripcion
1,2027,6.5,Sin descripcion
3,3241,8.4,Sin descripcion
1,2221,4.4,Sin descripcion
2,1797,6.3,Fragil
3,2544,9.6,Fragil
1,2999,1.9,Sin descripcion
2,2359,3.4,Sin descripcion
1,1538,2.6,Sin descripcion
2,1709,8.5,Fragil
4,674,8.9,Sin descripcion
3,1302,4.0,Fragil
3,2241,5.5,Fragil
1,1279,6.8,Fragil
1,1714,4.6,Sin descripcion
3,3235,2.1,Sin descripcion
2,2347,10.6,Sin descripcion
1,2568,10.8,Sin descripcion
1,3643,8.9,Sin descripcion
3,3343,5.9,Sin descripcion
1,2787,7.2,Sin descripcion
2,648,6.4,Sin descripcion
1,2758,4.3,Sin descripcion
2,2715,4.7,Fragil
1,2543,2.1,Sin descripcion
1,473,7.8,Sin descripcion
4,2841,5.1,Sin descripcion
1,3017,8.3,Fragil
1,1546,10.4,Sin descripcion
2,1850,5.3,Fragil
4,3467,8.8,Sin descripcion
2,289,8.1,Sin descripcion
1,741,9.5,Fragil
2,3652,10.3,Sin descripcion
2,2442,10.5,Fragil
1,171,4.1,Fragil
3,24,2.4,Sin descripcion
3,1372,4.8,Fragil
4,277,5.7,Fragil
3,2131,7.4,Sin descripcion
2,3473,5.8,Fragil
1,2604,9.5,Sin descripcion
1,1848,1.5,Fragil
2,633,7.0,Sin descripcion
3,1649,2.5,Fragil
3,3372,6.0,Fragil
2,1704,10.4,Sin descripcion
1,922,5.3,Sin descripcion
2,308,7.7,Sin descripcion
3,1153,6.6,Sin descripcion
3,310,8.3,Sin descripcion
4,473,1.7,Sin descripcion
2,2431,4.3,Sin descripcion
1,3152,10.9,Sin descripcion
1,267,6.9,Sin descripcion
1,995,4.5,Fragil
4,3263,5.3,Sin descripcion
1,1425,5.7,Fragil
1,1254,2.6,Fragil
2,2448,7.9,Fragil
1,2848,6.7,Sin descripcion
3,3599,8.8,Fragil
2,2576,9.7,Fragil
1,3620,3.9,Sin descripcion
1,956,3.4,Sin descripcion
1,2057,9.4,Sin descripcion
3,3467,4.1,Fragil
1,3725,3.5,Sin descripcion
2,2070,4.0,Fragil
1,1017,5.2,Fragil
3,1453,6.3,Fragil
2,295,3.7,Sin descripcion
2,1556,5.3,Sin descripcion
3,2589,4.0,Sin descripcion
2,1828,8.7,Fragil
3,1132,2.6,Fragil
1,1506,5.4,Sin descripcion
1,2881,1.9,Fragil
3,1942,6.5,Sin descripcion
1,2116,2.3,Sin descripcion
4,254,3.4,Fragil
2,3052,5.9,Sin descripcion
1,814,5.0,Fragil
3,184,3.4,Fragil
2,1754,6.5,Sin descripcion
2,2113,1.6,Fragil
2,3385,9.8,Sin descripcion
2,2739,7.2,Fragil
4,283,2.6,Fragil
1,3535,9.1,Sin descripcion
1,3603,8.0,Sin descripcion
1,460,9.7,Sin descripcion
2,1395,5.4,Sin descripcion
2,2067,2.4,Fragil
3,1321,9.4,Sin descripcion
3,3391,1.4,Fragil
1,3708,10.8,Fragil
4,2483,5.2,Fragil
3,2037,6.9,Sin descripcion
2,492,1.7,Sin descripcion
2,2805,6.6,Sin descripcion
4,3265,3.9,Sin descripcion
2,2444,5.9,Sin descripcion
3,2819,6.9,Fragil
2,478,2.8,Fragil
4,100,6.7,Sin descripcion
3,3535,10.8,Sin descripcion
1,3297,5.1,Fragil
1,999,1.4,Sin descripcion
1,694,4.1,Sin descripcion
1,907,3.9,Sin descripcion
2,2924,8.7,Fragil
2,938,8.3,Sin descripcion
1,1640,1.4,Fragil
3,1052,7.5,Fragil
2,2694,1.5,Fragil
1,1706,9.0,Fragil
2,1759,7.2,Sin descripcion
3,1702,7.0,Sin descripcion
1,2615,3.8,Fragil
2,1917,5.4,Sin descripcion
2,2069,3.4,Sin descripcion
3,221,10.8,Sin descripcion
1,755,7.8,Fragil
2,782,10.2,Sin descripcion
1,1654,2.5,Sin descripcion
1,1043,3.2,Fragil
4,3216,7.7,Sin descripcion
1,1158,8.4,Sin descripcion
4,2598,8.0,Fragil
4,2840,8.9,Sin descripcion
1,608,5.5,Fragil
1,2793,6.8,Fragil
1,3443,2.1,Fragil
2,150,2.3,Sin descripcion
1,1016,9.6,Fragil
3,3152,10.3,Sin descripcion
4,686,10.5,Fragil
4,1447,10.5,Fragil
3,1269,6.1,Fragil
2,2333,8.2,Sin descripcion
1,862,3.2,Fragil
1,1219,1.5,Fragil
1,506,8.3,Sin descripcion
2,1864,4.0,Sin descripcion
4,383,9.2,Fragil
3,2305,3.5,Sin descripcion
2,1935,7.3,Fragil
1,3003,4.1,Sin descripcion
1,2485,10.2,Fragil
1,603,6.5,Fragil
2,940,10.6,Fragil
3,2872,2.3,Fragil
3,3041,4.8,Sin descripcion
1,1498,8.5,Fragil
3,3652,4.5,Sin descripcion
1,1906,9.8,Fragil
1,276,5.3,Sin descripcion
3,2951,6.5,Sin descripcion
1,3490,8.3,Fragil
3,3182,5.8,Sin descripcion
2,1675,6.3,Sin descripcion
4,2302,10.7,Sin descripcion
1,1884,5.9,Fragil
1,3609,8.6,Fragil
2,3110,7.9,Sin descripcion
4,310,5.7,Fragil
2,3615,1.5,Fragil
1,305,10.0,Fragil
1,2744,6.4,Fragil
3,320,2.1,Fragil
3,3263,7.3,Fragil
1,391,1.2,Fragil
3,2867,7.4,Sin descripcion
2,1636,4.2,Fragil
1,2195,1.2,Fragil
2,3105,8.1,Sin descripcion
1,1082,1.5,Sin descripcion
4,1234,10.6,Fragil
2,2232,7.3,Sin descripcion
4,1385,7.1,Sin descripcion
2,2007,5.9,Fragil
1,708,7.0,Sin descripcion
2,182,9.9,Fragil
1,2924,3.5,Sin descripcion
4,818,10.1,Sin descripcion
2,1071,2.3,Sin descripcion
4,967,2.8,Fragil
2,1587,5.7,Sin descripcion
2,17,1.5,Fragil
2,2322,3.2,Fragil
2,580,7.5,Fragil
1,735,10.7,Sin descripcion
2,2572,9.7,Sin descripcion
3,3509,4.6,Fragil
1,2922,3.4,Sin descripcion
2,657,1.9,Fragil
3,3568,5.4,Fragil
2,2738,6.0,Fragil
2,966,5.9,Fragil
1,2497,7.0,Fragil
3,1058,7.6,Fragil
1,3673,6.4,Fragil
2,1198,8.5,Fragil
2,1844,1.3,Fragil
2,1357,1.7,Fragil
1,1206,4.3,Fragil
2,521,8.0,Fragil
1,828,10.5,Fragil
1,2073,3.3,Fragil
1,637,7.8,Sin descripcion
1,810,6.3,Fragil
2,1215,8.0,Sin descripcion
2,3642,7.9,Fragil
1,1424,10.8,Sin descripcion
1,1927,7.6,Sin descripcion
2,1183,4.9,Fragil
4,3085,2.3,Fragil
1,1951,2.4,Sin descripcion
4,2905,4.3,Sin descripcion
2,3495,3.8,Sin descripcion
4,2298,8.4,Sin descripcion
3,126,2.7,Sin descripcion
2,367,6.7,Sin descripcion
4,1043,10.4,Fragil
1,2899,3.4,Fragil
2,2589,1.2,Fragil
3,1461,2.7,Sin descripcion
1,3606,1.4,Fragil
4,2880,3.9,Sin descripcion
1,971,3.8,Sin descripcion
3,2521,4.6,Fragil
1,1556,1.2,Sin descripcion
3,2961,2.1,Fragil
2,2038,6.9,Fragil
3,3381,5.1,Fragil
1,1528,8.9,Sin descripcion
1,2063,2.3,Sin descripcion
1,3165,4.6,Fragil
1,2870,6.9,Fragil
2,1090,6.8,Sin descripcion
3,2,9.4,Fragil
2,1748,10.0,Sin descripcion
3,1762,10.3,Fragil
1,2228,8.3,Fragil
1,1797,7.5,Sin descripcion
1,3366,4.2,Sin descripcion
2,1591,9.0,Sin descripcion
3,979,10.6,Fragil
4,560,6.3,Fragil
4,3618,5.2,Fragil
3,162,3.6,Fragil
3,1666,8.4,Sin descripcion
2,3255,1.5,Fragil
1,2521,10.0,Sin descripcion
1,631,3.6,Sin descripcion
1,338,6.9,Fragil
3,1680,6.8,Fragil
1,1343,1.8,Sin descripcion
2,24,4.0,Fragil
2,3106,5.1,Sin descripcion
1,2049,6.6,Sin descripcion
3,1712,3.0,Sin descripcion
2,2485,4.3,Fragil
3,1356,10.8,Sin descripcion
1,1172,8.8,Fragil
2,1559,5.4,Sin descripcion
2,1155,5.6,Fragil
1,2039,10.6,Fragil
2,22,9.0,Sin descripcion
3,2930,10.6,Sin descripcion
1,2444,2.6,Sin descripcion
1,975,2.4,Fragil
2,2319,6.6,Fragil
2,3309,9.4,Fragil
1,1735,2.2,Fragil
1,1428,9.0,Sin descripcion
2,251,10.0,Fragil
2,3692,2.5,Fragil
3,2826,5.9,Fragil
4,3464,9.4,Sin descripcion
4,3226,4.6,Fragil
1,1897,6.7,Sin descripcion
2,3418,4.1,Fragil
1,496,4.2,Sin descripcion
3,2001,1.2,Fragil
3,2538,9.0,Fragil
4,679,7.9,Fragil
3,301,2.1,Fragil
1,1122,7.0,Fragil
2,2549,8.2,Sin descripcion
2,608,9.2,Fragil
2,923,3.3,Fragil
2,468,3.5,Sin descripcion
1,2630,1.8,Fragil
4,3334,9.8,Fragil
1,2894,10.3,Fragil
1,1300,3.5,Sin descripcion
2,446,5.6,Fragil
2,1214,7.2,Fragil
3,3349,3.7,Sin descripcion
1,1344,5.4,Fragil
3,157,6.0,Sin descripcion
3,974,10.7,Sin descripcion
3,856,6.7,Sin descripcion
4,2579,9.3,Fragil
2,3301,4.3,Fragil
2,2623,5.5,Fragil
4,3634,9.1,Sin descripcion
2,3226,10.0,Sin descripcion
4,2012,9.6,Sin descripcion
1,3192,7.7,Sin descripcion
2,2086,6.1,Fragil
1,107,10.2,Sin descripcion
2,2570,3.7,Sin descripcion
4,3079,6.8,Sin descripcion
1,1119,5.4,Sin descripcion
2,2386,4.0,Fragil
2,3665,5.6,Fragil
4,3554,10.8,Sin descripcion
3,1196,9.5,Fragil
1,775,8.3,Sin descripcion
1,2356,7.5,Sin descripcion
1,156,8.1,Sin descripcion
4,1737,4.6,Sin descripcion
1,686,7.2,Fragil
2,3467,9.8,Sin descripcion
1,2918,6.0,Fragil
1,1561,2.1,Sin descripcion
2,815,5.3,Sin descripcion
2,3054,8.2,Sin descripcion
1,180,1.5,Fragil
1,1139,6.4,Fragil
2,3613,4.6,Fragil
1,2641,5.5,Fragil
1,303,9.5,Sin descripcion
2,2895,4.8,Sin descripcion
1,758,8.3,Sin descripcion
1,3030,5.0,Fragil
2,1514,8.3,Fragil
1,139,9.5,Sin descripcion
1,3489,4.9,Fragil
2,1624,5.9,Sin descripcion
1,1764,8.7,Fragil
2,542,8.3,Sin descripcion
3,3476,8.5,Sin descripcion
1,1591,10.6,Fragil
1,1996,4.9,Fragil
2,2298,3.9,Fragil
1,1070,7.8,Sin descripcion
3,1457,3.5,Fragil
4,2750,1.7,Fragil
1,2451,5.6,Sin descripcion
1,1273,8.0,Sin descripcion
2,2357,2.9,Sin descripcion
3,1974,3.3,Fragil
2,3016,2.3,Fragil
1,2062,8.4,Fragil
1,3675,4.2,Fragil
1,3650,1.0,Fragil
1,2436,5.2,Sin descripcion
2,1722,10.2,Sin descripcion
1,630,6.5,Sin descripcion
2,157,1.6,Fragil
1,938,2.6,Sin descripcion
1,1482,1.5,Fragil
1,796,7.0,Fragil
3,1926,4.4,Sin descripcion
3,648,7.5,Fragil
2,2174,8.8,Sin descripcion
2,1985,1.5,Fragil
2,1538,4.0,Fragil
2,348,9.0,Fragil
1,51,8.9,Sin descripcion
2,2868,8.3,Sin descripcion
3,977,8.3,Fragil
1,3691,2.7,Sin descripcion
1,959,4.6,Fragil
4,2829,4.9,Fragil
2,3476,5.6,Sin descripcion
1,1458,2.5,Fragil
1,2309,3.5,Sin descripcion
1,1355,6.2,Sin descripcion
4,3202,1.7,Sin descripcion
1,28,2.1,Fragil
3,633,7.6,Fragil
3,215,7.0,Sin descripcion
3,1616,10.5,Sin descripcion
2,286,2.9,Fragil
2,1623,4.8,Sin descripcion
2,1334,2.8,Fragil
1,1030,8.3,Fragil
2,2894,4.1,Fragil
1,1573,10.9,Fragil
2,1279,3.6,Sin descripcion
2,1107,6.8,Fragil
1,1421,5.1,Sin descripcion
3,1960,7.5,Sin descripcion
3,288,6.3,Sin descripcion
2,2371,3.0,Fragil
3,1276,10.8,Sin descripcion
2,1890,5.6,Fragil
1,2308,1.1,Sin descripcion
2,1498,2.2,Fragil
2,1340,1.2,Fragil
2,834,9.8,Fragil
1,40,4.1,Sin descripcion
1,2517,9.9,Sin descripcion
1,2413,2.0,Fragil
2,378,2.6,Fragil
1,96,2.9,Sin descripcion
1,2841,2.6,Fragil
1,2475,10.4,Sin descripcion
2,1637,4.5,Fragil
1,2237,5.6,Fragil
4,3489,5.8,Fragil
1,3598,2.3,Sin descripcion
2,10,4.3,Sin descripcion
4,2151,1.0,Sin descripcion
1,3320,5.0,Fragil
2,70,1.9,Sin descripcion
1,1545,4.7,Sin descripcion
2,621,9.1,Sin descripcion
2,1815,2.9,Fragil
2,1583,7.6,Fragil
2,1303,9.8,Sin descripcion
4,2521,9.2,Sin descripcion
1,1768,1.3,Fragil
1,1655,2.7,Sin descripcion
1,705,10.3,Fragil
2,1220,1.2,Sin descripcion
1,1318,6.5,Fragil
4,2633,4.5,Sin descripcion
2,2942,2.4,Fragil
1,2816,4.9,Sin descripcion
2,186,8.5,Fragil
1,2782,3.1,Fragil
1,1,10.7,Fragil
2,679,4.3,Fragil
2,3588,7.2,Sin descripcion
3,2592,3.7,Sin descripcion
2,2750,8.8,Sin descripcion
1,839,6.8,Sin descripcion
1,3317,3.4,Fragil
3,1818,10.5,Sin descripcion
1,1953,2.4,Fragil
2,2065,6.5,Fragil
3,1070,10.8,Fragil
2,2586,8.4,Sin descripcion
3,1172,2.9,Fragil
3,1936,1.5,Fragil
1,2090,7.8,Sin descripcion
3,3589,10.0,Fragil
2,2171,9.8,Sin descripcion
2,2698,10.6,Sin descripcion
4,1811,3.1,Fragil
2,2683,7.5,Fragil
3,3629,10.8,Sin descripcion
1,2151,7.3,Sin descripcion
1,2400,3.5,Sin descripcion
2,505,3.7,Sin descripcion
1,1826,9.8,Fragil
1,2009,4.8,Fragil
1,2545,8.4,Fragil
4,3456,3.9,Fragil
1,2381,8.4,Fragil
3,180,1.7,Fragil
1,3710,9.4,Fragil
4,1922,9.9,Sin descripcion
1,1672,5.8,Sin descripcion
1,30,7.5,Fragil
2,3458,6.2,Sin descripcion
2,3648,2.0,Fragil
4,2359,9.2,Fragil
1,1862,1.6,Sin descripcion
4,1799,7.5,Fragil
1,1814,6.4,Sin descripcion
2,1942,4.4,Fragil
1,3285,3.5,Sin descripcion
1,19,1.4,Sin descripcion
1,3393,8.3,Fragil
2,1050,7.3,Fragil
1,1495,2.8,Fragil
1,2788,1.5,Sin descripcion
1,1990,9.8,Sin descripcion
1,1799,6.1,Fragil
1,3113,5.8,Sin descripcion
3,661,3.7,Fragil
2,929,1.8,Sin descripcion
3,829,2.0,Fragil
4,2874,4.2,Sin descripcion
1,3580,3.9,Fragil
2,1881,4.9,Sin descripcion
1,256,4.2,Fragil
2,1896,9.3,Sin descripcion
2,1092,10.0,Sin descripcion
1,1911,5.6,Fragil
3,1809,3.9,Sin descripcion
2,591,5.9,Fragil
1,911,4.5,Sin descripcion
1,2681,2.2,Sin descripcion
2,158,4.6,Sin descripcion
1,1335,8.2,Sin descripcion
1,3041,9.3,Fragil
3,96,2.2,Fragil
4,491,4.8,Fragil
3,171,1.6,Fragil
2,2309,4.1,Sin descripcion
3,3645,1.9,Sin descripcion
1,337,8.1,Sin descripcion
1,1405,3.0,Sin descripcion
2,2164,1.9,Sin descripcion
4,3048,4.7,Sin descripcion
1,2549,9.4,Sin descripcion
1,3155,3.4,Fragil
1,1756,1.4,Fragil
4,80,4.1,Fragil
1,410,7.3,Sin descripcion
2,1186,2.9,Fragil
2,2135,8.7,Sin descripcion
1,3715,5.1,Sin descripcion
3,3576,4.6,Fragil
2,80,10.5,Fragil
1,3683,9.3,Sin descripcion
3,1665,9.6,Sin descripcion
1,3231,4.2,Sin descripcion
2,458,3.4,Sin descripcion
1,1222,8.1,Sin descripcion
2,1622,4.0,Sin descripcion
1,3289,2.2,Fragil
2,1786,10.8,Fragil
2,43,6.7,Fragil
2,1553,3.5,Fragil
2,3305,5.8,Fragil
1,1698,4.8,Sin descripcion
4,1099,2.9,Fragil
1,1488,10.6,Fragil
1,1492,1.1,Fragil
3,541,1.3,Fragil
2,3335,2.8,Sin descripcion
1,2712,3.7,Fragil
2,366,10.0,Sin descripcion
3,1648,9.6,Sin descripcion
2,3601,4.9,Fragil
4,943,5.2,Fragil
2,1218,5.0,Fragil
3,54,5.0,Fragil
2,602,5.9,Sin descripcion
2,398,9.9,Sin descripcion
1,2927,6.9,Sin descripcion
1,943,9.3,Sin descripcion
3,930,6.9,Sin descripcion
1,72,3.5,Fragil
1,53,2.1,Sin descripcion
4,2309,2.2,Sin descripcion
3,2791,3.8,Fragil
3,2620,9.0,Fragil
3,418,6.8,Sin descripcion
2,3631,10.2,Fragil
1,2866,9.6,Sin descripcion
4,1009,9.2,Fragil
1,368,6.8,Fragil
2,2638,9.0,Fragil
1,720,4.3,Sin descripcion
1,3306,9.5,Fragil
1,2001,6.5,Sin descripcion
3,1090,4.2,Fragil
1,3280,10.8,Fragil
3,3634,7.1,Fragil
1,1348,2.2,Sin descripcion
1,677,10.8,Sin descripcion
3,3109,5.5,Sin descripcion
2,2731,8.8,Fragil
3,1051,8.2,Fragil
1,2785,3.9,Fragil
1,3123,10.8,Fragil
2,3048,5.4,Sin descripcion
1,270,6.7,Sin descripcion
1,2463,5.7,Sin descripcion
1,3184,8.9,Sin descripcion
1,241,3.8,Sin descripcion
4,456,5.5,Sin descripcion
2,3308,9.1,Sin descripcion
1,2935,1.7,Sin descripcion
1,2868,2.3,Sin descripcion
1,2253,8.3,Fragil
1,3332,1.1,Fragil
1,1666,4.3,Sin descripcion
3,2082,2.0,Sin descripcion
1,764,1.1,Sin descripcion
3,239,3.2,Sin descripcion
1,1322,9.1,Fragil
1,3413,10.9,Fragil
2,1169,1.8,Sin descripcion
1,776,8.2,Fragil
3,496,6.7,Fragil
4,1209,8.2,Fragil
2,3444,1.5,Fragil
3,3617,3.4,Sin descripcion
4,3447,4.5,Fragil
3,411,1.2,Sin descripcion
4,2714,2.9,Sin descripcion
1,2672,2.9,Sin descripcion
2,3243,5.1,Fragil
4,2585,9.8,Fragil
1,69,3.3,Fragil
3,2571,9.1,Fragil
1,253,8.5,Fragil
1,3476,2.7,Fragil
2,2933,5.7,Sin descripcion
